r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
5.639322102069854736e-02,3.004811890423297882e-02,1.545809675008058548e-02,8.006129413843154907e-03,1.942874863743782043e-02,1.393999958038330078e+01,1.305263137817382812e+01,1.951088942587375641e-02,5.480000000000000000e+02,5.700000000000000000e+01,5.330000000000000000e+02,5.400000000000000000e+01,1.278852939605712891e+00,1.218042731285095215e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.951088942587375641e-02,2.381513671875000000e+03
5.639322102069854736e-02,2.645064145326614380e-02,1.419048197567462921e-02,7.254081778228282928e-03,1.696017012000083923e-02,1.599090862274169922e+01,1.503571414947509766e+01,1.823553070425987244e-02,5.490000000000000000e+02,5.600000000000000000e+01,5.480000000000000000e+02,5.600000000000000000e+01,1.000000000000000000e+00,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.823553070425987244e-02,2.614590087890625000e+03
1.013188883662223816e-01,1.013188883662223816e-01,1.253000646829605103e-02,7.232985924929380417e-03,1.965285092592239380e-02,1.611090850830078125e+01,1.509090900421142578e+01,1.894419081509113312e-02,5.500000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.482378482818603516e+00,1.425280213356018066e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894419081509113312e-02,2.830452392578125000e+03
1.013188883662223816e-01,2.559122256934642792e-02,1.451706979423761368e-02,7.432041689753532410e-03,1.754342764616012573e-02,1.555454540252685547e+01,1.498181819915771484e+01,1.824380829930305481e-02,5.500000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.465010881423950195e+00,1.332998514175415039e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824380829930305481e-02,3.044085937500000000e+03
1.013188883662223816e-01,2.949390374124050140e-02,1.606992818415164948e-02,8.416624739766120911e-03,1.956985518336296082e-02,1.533090877532958984e+01,1.419642829895019531e+01,1.890683174133300781e-02,5.500000000000000000e+02,5.600000000000000000e+01,5.460000000000000000e+02,5.500000000000000000e+01,1.454705476760864258e+00,1.334846496582031250e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.890683174133300781e-02,3.251120605468750000e+03
1.013188883662223816e-01,3.468101099133491516e-02,1.652062870562076569e-02,8.694206364452838898e-03,2.020995877683162689e-02,1.478181838989257812e+01,1.378947353363037109e+01,1.955839619040489197e-02,5.500000000000000000e+02,5.700000000000000000e+01,5.370000000000000000e+02,5.400000000000000000e+01,1.362126588821411133e+00,1.259425044059753418e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.955839619040489197e-02,3.436430419921875000e+03
1.013188883662223816e-01,3.320679441094398499e-02,1.649732887744903564e-02,8.727074600756168365e-03,2.031011693179607391e-02,1.425090885162353516e+01,1.335087680816650391e+01,1.993425749242305756e-02,5.430000000000000000e+02,5.700000000000000000e+01,5.250000000000000000e+02,5.400000000000000000e+01,1.293088912963867188e+00,1.155248761177062988e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.993425749242305756e-02,3.631464843750000000e+03
1.013188883662223816e-01,3.645755350589752197e-02,1.775516010820865631e-02,8.934965357184410095e-03,2.192307263612747192e-02,1.442181777954101562e+01,1.335593223571777344e+01,2.092866413295269012e-02,5.470000000000000000e+02,5.800000000000000000e+01,5.250000000000000000e+02,5.100000000000000000e+01,1.379552006721496582e+00,1.256757855415344238e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.092866413295269012e-02,3.864528076171875000e+03
1.013188883662223816e-01,2.607835270464420319e-02,1.592588052153587341e-02,7.181399967521429062e-03,1.913269050419330597e-02,1.418363666534423828e+01,1.355737686157226562e+01,2.003067731857299805e-02,5.460000000000000000e+02,6.000000000000000000e+01,5.300000000000000000e+02,5.700000000000000000e+01,1.362704634666442871e+00,1.209943532943725586e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.003067731857299805e-02,4.082406738281250000e+03
1.013188883662223816e-01,3.740370646119117737e-02,2.060434408485889435e-02,9.799331426620483398e-03,2.566081471741199493e-02,1.392000007629394531e+01,1.290909099578857422e+01,2.284574508666992188e-02,5.500000000000000000e+02,5.500000000000000000e+01,5.280000000000000000e+02,5.100000000000000000e+01,8.000000119209289551e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.284574508666992188e-02,4.294891601562500000e+03
1.013188883662223816e-01,3.664972260594367981e-02,1.724520884454250336e-02,8.939817547798156738e-03,2.164256200194358826e-02,1.389454555511474609e+01,1.289655208587646484e+01,2.224415354430675507e-02,5.490000000000000000e+02,5.800000000000000000e+01,5.190000000000000000e+02,5.100000000000000000e+01,1.380635499954223633e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.224415354430675507e-02,4.513833984375000000e+03
1.013188883662223816e-01,3.621469810605049133e-02,1.906785368919372559e-02,9.834559634327888489e-03,2.315795980393886566e-02,1.385636329650878906e+01,1.282758617401123047e+01,2.270105667412281036e-02,5.490000000000000000e+02,5.800000000000000000e+01,5.230000000000000000e+02,5.400000000000000000e+01,6.999999880790710449e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.270105667412281036e-02,4.717046386718750000e+03
1.013188883662223816e-01,4.302895814180374146e-02,2.523748576641082764e-02,1.328717730939388275e-02,3.136619552969932556e-02,1.336727237701416016e+01,1.235087680816650391e+01,2.703362703323364258e-02,5.490000000000000000e+02,5.700000000000000000e+01,5.110000000000000000e+02,5.200000000000000000e+01,1.378273963928222656e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.703362703323364258e-02,4.910756347656250000e+03
1.013188883662223816e-01,3.799768164753913879e-02,2.060858346521854401e-02,1.040180306881666183e-02,2.828440628945827484e-02,1.345636367797851562e+01,1.245614051818847656e+01,2.765901759266853333e-02,5.480000000000000000e+02,5.600000000000000000e+01,5.080000000000000000e+02,5.000000000000000000e+01,6.999999880790710449e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.765901759266853333e-02,5.108851562500000000e+03
