r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211272716522216797e+01,1.211272716522216797e+01,0.000000000000000000e+00,5.100000000000000000e+02,5.100000000000000000e+02,3.900000000000000000e+02,3.900000000000000000e+02,1.539138793945312500e+00,1.539138793945312500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.774019531250000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250363636016845703e+01,1.250363636016845703e+01,0.000000000000000000e+00,4.850000000000000000e+02,4.850000000000000000e+02,3.710000000000000000e+02,3.710000000000000000e+02,1.466515660285949707e+00,1.466515660285949707e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.862184082031250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210727310180664062e+01,1.210727310180664062e+01,0.000000000000000000e+00,4.800000000000000000e+02,4.800000000000000000e+02,3.270000000000000000e+02,3.270000000000000000e+02,1.584050655364990234e+00,1.584050655364990234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.947676269531250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156909084320068359e+01,1.156909084320068359e+01,0.000000000000000000e+00,4.740000000000000000e+02,4.740000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+02,1.645824074745178223e+00,1.645824074745178223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.039090332031250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080363655090332031e+01,1.080363655090332031e+01,0.000000000000000000e+00,4.390000000000000000e+02,4.390000000000000000e+02,2.790000000000000000e+02,2.790000000000000000e+02,1.662363290786743164e+00,1.662363290786743164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.140669433593750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052000045776367188e+01,1.052000045776367188e+01,0.000000000000000000e+00,4.710000000000000000e+02,4.710000000000000000e+02,3.320000000000000000e+02,3.320000000000000000e+02,1.799167156219482422e+00,1.799167156219482422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.235578613281250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056727313995361328e+01,1.056727313995361328e+01,0.000000000000000000e+00,4.980000000000000000e+02,4.980000000000000000e+02,4.060000000000000000e+02,4.060000000000000000e+02,1.893714666366577148e+00,1.893714666366577148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.338107910156250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085636329650878906e+01,1.085636329650878906e+01,0.000000000000000000e+00,5.310000000000000000e+02,5.310000000000000000e+02,4.690000000000000000e+02,4.690000000000000000e+02,1.982877016067504883e+00,1.982877016067504883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.438925781250000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112727260589599609e+01,1.112727260589599609e+01,0.000000000000000000e+00,5.330000000000000000e+02,5.330000000000000000e+02,4.850000000000000000e+02,4.850000000000000000e+02,1.750835776329040527e+00,1.750835776329040527e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.536366210937500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100363636016845703e+01,1.100363636016845703e+01,0.000000000000000000e+00,5.060000000000000000e+02,5.060000000000000000e+02,3.760000000000000000e+02,3.760000000000000000e+02,1.574481010437011719e+00,1.574481010437011719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.631188476562500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094909095764160156e+01,1.094909095764160156e+01,0.000000000000000000e+00,5.440000000000000000e+02,5.440000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,1.848028779029846191e+00,1.848028779029846191e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.728416503906250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.082545471191406250e+01,1.082545471191406250e+01,0.000000000000000000e+00,5.390000000000000000e+02,5.390000000000000000e+02,4.120000000000000000e+02,4.120000000000000000e+02,1.886062741279602051e+00,1.886062741279602051e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.827554199218750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067818164825439453e+01,1.067818164825439453e+01,0.000000000000000000e+00,5.450000000000000000e+02,5.450000000000000000e+02,4.650000000000000000e+02,4.650000000000000000e+02,1.968034386634826660e+00,1.968034386634826660e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.923534179687500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056363677978515625e+01,1.056363677978515625e+01,0.000000000000000000e+00,5.330000000000000000e+02,5.330000000000000000e+02,4.610000000000000000e+02,4.610000000000000000e+02,1.883016824722290039e+00,1.883016824722290039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.023387695312500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088727283477783203e+01,1.088727283477783203e+01,0.000000000000000000e+00,5.310000000000000000e+02,5.310000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,1.896272659301757812e+00,1.896272659301757812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.118336914062500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095272731781005859e+01,1.095272731781005859e+01,0.000000000000000000e+00,5.350000000000000000e+02,5.350000000000000000e+02,4.750000000000000000e+02,4.750000000000000000e+02,1.935793638229370117e+00,1.935793638229370117e+00,1.999999955296516418e-02,1.999999955296516418e-02,0.000000000000000000e+00,6.213694824218750000e+03
